id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
36963,Fresno europeo,08/04/2011 10:16,Medio (4 - 8 mts),48,Mediano,-68.8574763397,-32.8780808457,7,Residencial Parque,1786336.08966,0,Bajo
7511,Jacarand,15/06/2011 13:12,Bajo (2 - 4 mts),70,Grande,-68.8574739871,-32.8829206286,5,Residencial Sur,2423808.92355,0,Medio
10801,Morera,01/04/2011 12:15,Muy bajo (1 - 2 mts),8,Chico,-68.8581224336,-32.8775654193,7,Residencial Parque,1786336.08966,0,Bajo
1300,Morera,30/11/2011 17:36,Medio (4 - 8 mts),70,Grande,-68.8773836927,-32.8691485351,8,Aeroparque,2203364.73622,0,Medio
11388,Morera,24/01/2011 13:12,Alto (> 8 mts),124,Grande,-68.8498114166,-32.8997175187,2,Barrio Civico,2366816.36021,0,Alto
46422,Morera,17/08/2011 13:11,Alto (> 8 mts),160,Grande,-68.8324100232,-32.8674481973,4,Cuarta Oeste,1173332.70145,0,Muy alto
33776,Fresno europeo,11/05/2011 13:01,Bajo (2 - 4 mts),42,Mediano,-68.8567593021,-32.8859303454,5,Residencial Sur,2423808.92355,0,Bajo
21837,Morera,07/06/2011 10:24,Alto (> 8 mts),95,Grande,-68.8568326287,-32.8967523511,5,Residencial Sur,2423808.92355,1,Medio
30386,Fresno europeo,02/03/2011 13:23,Muy bajo (1 - 2 mts),12,Chico,-68.8402911344,-32.8893920599,3,Parque O'Higgins,1531146.02653,0,Bajo
13712,Fresno europeo,31/01/2011 11:47,Alto (> 8 mts),160,Grande,-68.851250704,-32.8633325159,6,Residencial Norte,2694682.37982,0,Muy alto
33452,Morera,15/06/2011 11:16,Muy bajo (1 - 2 mts),5,Chico,-68.8571811064,-32.8885753628,5,Residencial Sur,2423808.92355,0,Bajo
16328,Acacia SP,05/08/2011 11:31,Bajo (2 - 4 mts),10,Chico,-68.8423500192,-32.8652581876,4,Cuarta Oeste,1173332.70145,0,Bajo
17444,Morera,29/07/2011 09:52,Alto (> 8 mts),112,Grande,-68.8346995032,-32.8670508009,4,Cuarta Oeste,1173332.70145,0,Alto
12045,Morera,05/05/2010 11:00,Bajo (2 - 4 mts),56,Mediano,-68.8537209058,-32.8671531693,6,Residencial Norte,2694682.37982,0,Bajo
36822,Pltano,07/04/2011 12:10,Alto (> 8 mts),190,Grande,-68.8582190521,-32.8804263774,7,Residencial Parque,1786336.08966,1,Muy alto
41115,Pltano,02/05/2011 14:52,Alto (> 8 mts),172,Grande,-68.8399132317,-32.8826299036,1,Parque Central,1655357.93265,0,Muy alto
23049,Fresno europeo,14/06/2011 13:26,Medio (4 - 8 mts),22,Mediano,-68.8618190597,-32.9021172591,5,Residencial Sur,2423808.92355,0,Bajo
42717,Fresno europeo,30/09/2011 11:39,Alto (> 8 mts),125,Grande,-68.8280113357,-32.8774520516,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
14458,Jacarand,02/12/2011 10:38,Bajo (2 - 4 mts),40,Mediano,-68.8784206109,-32.8660046585,8,Aeroparque,2203364.73622,0,Bajo
9516,Morera,03/02/2011 10:08,Alto (> 8 mts),160,Grande,-68.8530228951,-32.8641749689,6,Residencial Norte,2694682.37982,0,Muy alto
4767,Caducifolio,02/08/2011 09:52,Muy bajo (1 - 2 mts),25,Mediano,-68.8358369595,-32.8663243938,4,Cuarta Oeste,1173332.70145,0,Bajo
14541,Liquidambar,05/12/2011 12:56,Bajo (2 - 4 mts),16,Chico,-68.879479171,-32.8676539576,8,Aeroparque,2203364.73622,0,Bajo
33361,Pltano,19/05/2011 10:03,Alto (> 8 mts),180,Grande,-68.8577465006,-32.890676877,5,Residencial Sur,2423808.92355,0,Muy alto
13201,Fresno europeo,22/02/2011 09:12,Medio (4 - 8 mts),74,Grande,-68.8475374689,-32.8645943562,4,Cuarta Oeste,1173332.70145,0,Medio
40067,Morera,20/04/2011 10:11,Medio (4 - 8 mts),100,Grande,-68.8443515979,-32.8785894835,1,Parque Central,1655357.93265,0,Medio
19980,Paraiso,05/08/2011 08:41,Medio (4 - 8 mts),117,Grande,-68.8325477814,-32.8639620689,4,Cuarta Oeste,1173332.70145,0,Alto
7988,Fresno europeo,18/02/2011 13:37,Alto (> 8 mts),55,Mediano,-68.8402859712,-32.8885182735,3,Parque O'Higgins,1531146.02653,0,Bajo
42179,Morera,06/05/2011 10:42,Alto (> 8 mts),150,Grande,-68.8404189817,-32.874240132,1,Parque Central,1655357.93265,0,Alto
32532,Morera,23/06/2011 13:09,Alto (> 8 mts),155,Grande,-68.850196922,-32.8898954217,5,Residencial Sur,2423808.92355,0,Alto
42854,Fresno europeo,04/10/2011 13:24,Alto (> 8 mts),155,Grande,-68.8321924491,-32.8776206352,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
21101,Morera,21/06/2011 10:39,Alto (> 8 mts),140,Grande,-68.8634439169,-32.8982463634,5,Residencial Sur,2423808.92355,1,Alto
24270,Morera,30/01/2011 23:54,Alto (> 8 mts),200,Grande,-68.8445770295,-32.9007288225,2,Barrio Civico,2366816.36021,0,Muy alto
30564,Fresno europeo,09/02/2011 10:37,Medio (4 - 8 mts),52,Mediano,-68.8572452697,-32.8662009956,6,Residencial Norte,2694682.37982,0,Bajo
9514,Morera,03/02/2011 10:22,Bajo (2 - 4 mts),80,Grande,-68.8529201884,-32.864409684,6,Residencial Norte,2694682.37982,0,Medio
33203,Pltano,09/05/2011 13:00,Alto (> 8 mts),220,Grande,-68.8558294735,-32.8910495951,5,Residencial Sur,2423808.92355,0,Muy alto
31152,Morera,07/02/2011 13:25,Alto (> 8 mts),170,Grande,-68.8543241356,-32.8634765813,6,Residencial Norte,2694682.37982,0,Muy alto
28551,Morera,21/02/2011 09:11,Alto (> 8 mts),180,Grande,-68.8496106397,-32.8891583668,5,Residencial Sur,2423808.92355,1,Muy alto
47354,Pltano,23/09/2011 09:03,Alto (> 8 mts),200,Grande,-68.8278497401,-32.8750233576,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
5891,Pltano,14/04/2011 12:38,Alto (> 8 mts),155,Grande,-68.845661391,-32.8827758795,1,Parque Central,1655357.93265,0,Alto
26997,Pltano,02/11/2011 16:48,Alto (> 8 mts),180,Grande,-68.835431589,-32.8873552491,3,Parque O'Higgins,1531146.02653,0,Muy alto
27049,Fresno americano,21/10/2011 10:21,Medio (4 - 8 mts),95,Grande,-68.8385663945,-32.8884801089,3,Parque O'Higgins,1531146.02653,0,Medio
35655,Morera,17/03/2011 12:03,Alto (> 8 mts),160,Grande,-68.8560549119,-32.8749042644,6,Residencial Norte,2694682.37982,0,Muy alto
33927,Fresno europeo,24/05/2011 09:36,Medio (4 - 8 mts),100,Grande,-68.8516855578,-32.884054141,1,Parque Central,1655357.93265,0,Medio
43021,Acacia SP,05/10/2011 09:03,Alto (> 8 mts),162,Grande,-68.8323418969,-32.8781561708,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
26747,Morera,11/01/2012 12:41,Alto (> 8 mts),110,Grande,-68.8344428102,-32.8950132129,3,Parque O'Higgins,1531146.02653,1,Alto
24058,Morera,21/01/2011 09:31,Alto (> 8 mts),140,Grande,-68.8459278853,-32.9006412036,2,Barrio Civico,2366816.36021,0,Alto
4508,Paraiso,01/08/2011 10:18,Bajo (2 - 4 mts),32,Mediano,-68.8401764893,-32.868272579,4,Cuarta Oeste,1173332.70145,0,Bajo
16683,Morera,21/07/2011 09:37,Alto (> 8 mts),120,Grande,-68.8409677501,-32.8627060833,4,Cuarta Oeste,1173332.70145,0,Alto
43577,Morera,11/10/2011 08:07,Alto (> 8 mts),138,Grande,-68.8304744999,-32.8826696913,3,Parque O'Higgins,1531146.02653,1,Alto
2488,Fresno europeo,21/10/2011 09:56,Bajo (2 - 4 mts),35,Mediano,-68.836983106,-32.8881725583,3,Parque O'Higgins,1531146.02653,0,Bajo
22832,Morera,29/06/2011 14:32,Alto (> 8 mts),105,Grande,-68.8583889528,-32.901448341,5,Residencial Sur,2423808.92355,0,Medio
35938,Morera,23/03/2011 09:38,Alto (> 8 mts),125,Grande,-68.8541359521,-32.8759864183,6,Residencial Norte,2694682.37982,0,Alto
30879,Acacia SP,15/02/2011 13:05,Medio (4 - 8 mts),46,Mediano,-68.8556146137,-32.8655188349,6,Residencial Norte,2694682.37982,0,Bajo
20610,Acacia SP,30/05/2011 10:03,Alto (> 8 mts),155,Grande,-68.8622284217,-32.8978478353,5,Residencial Sur,2423808.92355,1,Alto
26651,Conifera,14/11/2011 15:29,Alto (> 8 mts),70,Grande,-68.8317427329,-32.893202711,3,Parque O'Higgins,1531146.02653,0,Medio
35366,Caducifolio,21/06/2011 15:20,Bajo (2 - 4 mts),26,Mediano,-68.8543329769,-32.8827917268,5,Residencial Sur,2423808.92355,0,Bajo
20083,Fresno europeo,15/08/2011 09:05,Alto (> 8 mts),210,Grande,-68.8327254948,-32.8649105291,4,Cuarta Oeste,1173332.70145,0,Muy alto
13909,Morera,19/12/2011 11:59,Muy bajo (1 - 2 mts),15,Chico,-68.8758317752,-32.867457472,8,Aeroparque,2203364.73622,0,Bajo
3921,Morera,01/09/2011 07:40,Alto (> 8 mts),90,Grande,-68.8230255618,-32.8706946978,4,Cuarta Este Área Fundacional,1822015.85685,1,Medio
32510,Morera,27/05/2011 09:59,Alto (> 8 mts),135,Grande,-68.8534167534,-32.8881624371,5,Residencial Sur,2423808.92355,1,Alto
37458,Morera,04/01/2011 11:38,Alto (> 8 mts),180,Grande,-68.8578223946,-32.8707672658,6,Residencial Norte,2694682.37982,0,Muy alto
7419,Morera,17/06/2011 17:51,Alto (> 8 mts),96,Grande,-68.8581893708,-32.9004021487,5,Residencial Sur,2423808.92355,1,Medio
21116,Morera,21/06/2011 10:07,Alto (> 8 mts),140,Grande,-68.8633038139,-32.899267814,5,Residencial Sur,2423808.92355,1,Alto
30895,Fresno europeo,17/02/2011 12:21,Medio (4 - 8 mts),45,Mediano,-68.8542943907,-32.866208019,6,Residencial Norte,2694682.37982,0,Bajo
3004,Fresno europeo,15/09/2011 12:53,Medio (4 - 8 mts),44,Mediano,-68.8306357075,-32.8727319835,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
26923,Pltano,01/11/2011 18:08,Alto (> 8 mts),240,Grande,-68.8355179173,-32.8860987983,3,Parque O'Higgins,1531146.02653,0,Muy alto
24469,Olmo comun,20/01/2011 08:34,Alto (> 8 mts),117,Grande,-68.8465058458,-32.9032888061,2,Barrio Civico,2366816.36021,0,Alto
35016,Morera,31/03/2011 09:41,Alto (> 8 mts),132,Grande,-68.8562849429,-32.8800864715,7,Residencial Parque,1786336.08966,1,Alto
20284,Pltano,17/05/2011 10:04,Alto (> 8 mts),151,Grande,-68.8598215225,-32.8935834982,5,Residencial Sur,2423808.92355,0,Alto
36276,Morera,01/04/2011 13:11,Medio (4 - 8 mts),150,Grande,-68.8536303813,-32.8775682099,6,Residencial Norte,2694682.37982,0,Alto
4577,Fresno americano,11/08/2011 09:11,Bajo (2 - 4 mts),20,Chico,-68.8335096612,-32.8678125391,4,Cuarta Oeste,1173332.70145,0,Bajo
36514,Morera,06/04/2011 10:43,Alto (> 8 mts),152,Grande,-68.8562371496,-32.8783155811,6,Residencial Norte,2694682.37982,0,Alto
6083,Conifera,19/04/2011 11:27,Alto (> 8 mts),50,Mediano,-68.8429285737,-32.8842009737,1,Parque Central,1655357.93265,0,Bajo
31422,Morera,14/07/2011 10:13,Alto (> 8 mts),230,Grande,-68.8501386041,-32.8852223899,1,Parque Central,1655357.93265,1,Muy alto
23473,Morera,24/01/2011 15:47,Alto (> 8 mts),124,Grande,-68.8492842631,-32.902371831400004,2,Barrio Civico,2366816.36021,0,Alto
40174,Fresno americano,14/04/2011 09:27,Medio (4 - 8 mts),140,Grande,-68.8437865691,-32.8803972138,1,Parque Central,1655357.93265,0,Alto
45695,Morera,26/08/2011 10:46,Alto (> 8 mts),87,Grande,-68.8222453256,-32.8701436682,4,Cuarta Este Área Fundacional,1822015.85685,1,Medio
5427,Morera,18/04/2011 11:48,Bajo (2 - 4 mts),36,Mediano,-68.8430467346,-32.879277677,1,Parque Central,1655357.93265,0,Bajo
20538,Fresno europeo,03/06/2011 09:04,Muy bajo (1 - 2 mts),6,Chico,-68.8593478219,-32.8971136276,5,Residencial Sur,2423808.92355,0,Bajo
14768,Paraiso sombrilla,06/12/2011 17:01,Bajo (2 - 4 mts),48,Mediano,-68.8792641119,-32.8691507527,8,Aeroparque,2203364.73622,0,Bajo
31675,Morera,14/06/2011 10:19,Medio (4 - 8 mts),54,Mediano,-68.8589192662,-32.8885929729,5,Residencial Sur,2423808.92355,0,Bajo
41555,Morera,06/05/2011 12:51,Medio (4 - 8 mts),130,Grande,-68.8404492378,-32.8797187692,1,Parque Central,1655357.93265,0,Alto
46159,Morera,27/09/2011 10:34,Alto (> 8 mts),148,Grande,-68.824658337,-32.8741305277,4,Cuarta Este Área Fundacional,1822015.85685,1,Alto
34591,Morera,17/01/2012 19:06,Medio (4 - 8 mts),120,Grande,-68.8489671848,-32.8751269618,6,Residencial Norte,2694682.37982,0,Alto
17369,Morera,03/08/2011 09:53,Alto (> 8 mts),200,Grande,-68.834700952,-32.864814486,4,Cuarta Oeste,1173332.70145,0,Muy alto
904,Fresno europeo,18/01/2012 12:36,Alto (> 8 mts),170,Grande,-68.8461035794,-32.8730876523,6,Residencial Norte,2694682.37982,0,Muy alto
24837,Olmo comun,18/02/2011 10:13,Alto (> 8 mts),81,Grande,-68.8398301771,-32.8967175719,2,Barrio Civico,2366816.36021,0,Medio
3148,Fresno europeo,07/09/2011 11:25,Bajo (2 - 4 mts),18,Chico,-68.8325903312,-32.8727684101,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
45379,Morera,16/09/2011 14:26,Alto (> 8 mts),172,Grande,-68.8256638877,-32.8720906376,4,Cuarta Este Área Fundacional,1822015.85685,1,Muy alto
13583,Morera,28/02/2011 13:50,Alto (> 8 mts),180,Grande,-68.8518308054,-32.8648955692,6,Residencial Norte,2694682.37982,0,Muy alto
41057,Caducifolio,28/04/2011 11:01,Bajo (2 - 4 mts),8,Chico,-68.8383914948,-32.8821914273,1,Parque Central,1655357.93265,0,Bajo
40484,Morera,11/04/2011 09:20,Medio (4 - 8 mts),43,Mediano,-68.843151799,-32.8817593172,1,Parque Central,1655357.93265,0,Bajo
28397,Morera,14/03/2011 10:03,Alto (> 8 mts),200,Grande,-68.8493144183,-32.8879501715,5,Residencial Sur,2423808.92355,0,Muy alto
37239,Morera,14/03/2011 09:25,Muy bajo (1 - 2 mts),7,Chico,-68.8572009253,-32.872640342,6,Residencial Norte,2694682.37982,0,Bajo
39422,Fresno europeo,12/11/2010 11:32,Muy bajo (1 - 2 mts),20,Chico,-68.8557518358,-32.8703735329,6,Residencial Norte,2694682.37982,0,Bajo
29659,Acacia SP,04/03/2011 11:04,Alto (> 8 mts),98,Grande,-68.8415663306,-32.8940063222,2,Barrio Civico,2366816.36021,0,Medio
28565,Pltano,23/02/2011 08:39,Alto (> 8 mts),190,Grande,-68.8495602545,-32.8909629176,5,Residencial Sur,2423808.92355,0,Muy alto
9638,Fresno americano,26/01/2011 12:30,Medio (4 - 8 mts),70,Grande,-68.8493265211,-32.8645567841,6,Residencial Norte,2694682.37982,0,Medio
24142,Morera,25/01/2011 12:04,Alto (> 8 mts),200,Grande,-68.8459335618,-32.9023636899,2,Barrio Civico,2366816.36021,0,Muy alto
5618,Pltano,05/05/2011 13:30,Medio (4 - 8 mts),38,Mediano,-68.8395669758,-32.8765275765,1,Parque Central,1655357.93265,0,Bajo
27251,Acer,26/10/2011 09:29,Alto (> 8 mts),65,Grande,-68.8356369816,-32.8893298262,3,Parque O'Higgins,1531146.02653,0,Medio
48270,Morera,31/08/2011 10:45,Medio (4 - 8 mts),55,Mediano,-68.8280282037,-32.8694801699,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
10349,Paraiso,30/11/2010 10:19,Alto (> 8 mts),170,Grande,-68.855841084,-32.8720650991,6,Residencial Norte,2694682.37982,0,Muy alto
14762,Fresno europeo,05/12/2011 11:01,Muy bajo (1 - 2 mts),12,Chico,-68.8783743444,-32.8693169145,8,Aeroparque,2203364.73622,0,Bajo
32346,Pltano,09/05/2011 11:22,Alto (> 8 mts),180,Grande,-68.8519182042,-32.8927923522,5,Residencial Sur,2423808.92355,0,Muy alto
393,Morera,05/03/2012 11:30,Alto (> 8 mts),110,Grande,-68.8200503026,-32.8676485729,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
22099,Paraiso,13/06/2011 10:21,Alto (> 8 mts),180,Grande,-68.8554856885,-32.8979236749,5,Residencial Sur,2423808.92355,0,Muy alto
44058,Morera,14/10/2011 11:57,Alto (> 8 mts),210,Grande,-68.8299265614,-32.8858273043,3,Parque O'Higgins,1531146.02653,0,Muy alto
44483,Pltano,17/10/2011 12:24,Alto (> 8 mts),210,Grande,-68.8359031715,-32.8846520887,3,Parque O'Higgins,1531146.02653,0,Muy alto
45037,Morera,29/08/2011 09:08,Alto (> 8 mts),140,Grande,-68.8246900801,-32.8701180837,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
48144,Fresno europeo,17/08/2011 10:42,Medio (4 - 8 mts),115,Grande,-68.8302499901,-32.8678659995,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
22872,Morera,10/05/2011 10:02,Medio (4 - 8 mts),38,Mediano,-68.855912074,-32.901300322,5,Residencial Sur,2423808.92355,0,Bajo
14348,Tilo,01/12/2011 13:05,Medio (4 - 8 mts),60,Mediano,-68.8775473508,-32.8662314425,8,Aeroparque,2203364.73622,0,Medio
15390,Paraiso,15/11/2011 12:14,Muy bajo (1 - 2 mts),15,Chico,-68.8605070316,-32.8705626063,7,Residencial Parque,1786336.08966,0,Bajo
7205,Fresno europeo,15/06/2011 09:33,Alto (> 8 mts),112,Grande,-68.8596828829,-32.8991969824,5,Residencial Sur,2423808.92355,0,Alto
45435,Morera,09/09/2011 09:16,Alto (> 8 mts),240,Grande,-68.8255485995,-32.8732581901,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
253,Paraiso sombrilla,07/03/2012 11:49,Medio (4 - 8 mts),150,Grande,-68.8221276323,-32.8669915711,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
34100,Morera,30/05/2011 13:41,Medio (4 - 8 mts),120,Grande,-68.8575352389,-32.884814666,5,Residencial Sur,2423808.92355,0,Alto
29996,Pltano,28/04/2011 09:21,Alto (> 8 mts),140,Grande,-68.8410278483,-32.8863255062,3,Parque O'Higgins,1531146.02653,0,Alto
33547,Morera,30/05/2011 10:49,Alto (> 8 mts),130,Grande,-68.8546881515,-32.8879249337,5,Residencial Sur,2423808.92355,1,Alto
2282,Paraiso,03/11/2011 11:42,Medio (4 - 8 mts),132,Grande,-68.8382970831,-32.8942232474,2,Barrio Civico,2366816.36021,1,Alto
45867,Morera,25/08/2011 13:35,Alto (> 8 mts),180,Grande,-68.8192243706,-32.8701519115,4,Cuarta Este Área Fundacional,1822015.85685,0,Muy alto
29510,Morera,18/02/2011 11:41,Bajo (2 - 4 mts),18,Chico,-68.8451707053,-32.8929022114,2,Barrio Civico,2366816.36021,0,Bajo
24,Fresno europeo,02/03/2012 12:51,Bajo (2 - 4 mts),44,Mediano,-68.8560821871,-32.8959409192,5,Residencial Sur,2423808.92355,0,Bajo
9790,Morera,17/01/2011 13:36,Alto (> 8 mts),170,Grande,-68.8470254427,-32.8630342012,4,Cuarta Oeste,1173332.70145,0,Muy alto
48417,Fresno europeo,29/08/2011 10:20,Muy bajo (1 - 2 mts),20,Chico,-68.8291779111,-32.8687363758,4,Cuarta Este Área Fundacional,1822015.85685,0,Bajo
1282,Morera,02/12/2011 09:54,Medio (4 - 8 mts),68,Grande,-68.8787820599,-32.8677963155,8,Aeroparque,2203364.73622,0,Medio
40070,Morera,20/04/2011 09:47,Alto (> 8 mts),220,Grande,-68.8445107818,-32.8782949766,1,Parque Central,1655357.93265,0,Muy alto
36760,Morera,21/03/2011 15:48,Medio (4 - 8 mts),42,Mediano,-68.8566713666,-32.8810070026,7,Residencial Parque,1786336.08966,0,Bajo
3506,Ligustro,02/09/2011 10:24,Bajo (2 - 4 mts),66,Grande,-68.8262537986,-32.8688473464,4,Cuarta Este Área Fundacional,1822015.85685,0,Medio
7810,Morera,12/05/2011 09:32,Alto (> 8 mts),160,Grande,-68.8576658857,-32.8853426529,5,Residencial Sur,2423808.92355,0,Muy alto
7363,Fresno americano,24/06/2011 09:11,Alto (> 8 mts),117,Grande,-68.8613551551,-32.9009595975,5,Residencial Sur,2423808.92355,0,Alto
40057,Fresno europeo,19/04/2011 12:26,Medio (4 - 8 mts),110,Grande,-68.844945427,-32.8791467091,1,Parque Central,1655357.93265,0,Alto
1368,Aguaribay,14/12/2011 11:12,Medio (4 - 8 mts),35,Mediano,-68.8788420551,-32.8670828738,8,Aeroparque,2203364.73622,1,Bajo
11031,Morera,07/04/2011 16:24,Bajo (2 - 4 mts),28,Mediano,-68.8583385827,-32.8801961392,7,Residencial Parque,1786336.08966,0,Bajo
37571,Morera,16/11/2010 10:36,Alto (> 8 mts),190,Grande,-68.8570829929,-32.870155949,6,Residencial Norte,2694682.37982,0,Muy alto
30983,Fresno europeo,11/02/2011 09:45,Medio (4 - 8 mts),100,Grande,-68.8558952673,-32.8636932091,6,Residencial Norte,2694682.37982,0,Medio
35164,Fresno americano,30/03/2011 10:07,Medio (4 - 8 mts),98,Grande,-68.851538508,-32.8816989292,1,Parque Central,1655357.93265,0,Medio
42144,Acacia SP,05/05/2011 11:16,Bajo (2 - 4 mts),6,Chico,-68.841369297400007,-32.874445468,1,Parque Central,1655357.93265,0,Bajo
44230,Pltano,13/10/2011 11:52,Alto (> 8 mts),250,Grande,-68.8352315286,-32.8836792779,3,Parque O'Higgins,1531146.02653,0,Muy alto
27489,Fresno europeo,27/10/2011 10:12,Alto (> 8 mts),150,Grande,-68.8374019964,-32.8928895562,3,Parque O'Higgins,1531146.02653,0,Alto
11209,Morera,24/01/2011 11:12,Bajo (2 - 4 mts),27,Mediano,-68.8452317791,-32.9021017966,2,Barrio Civico,2366816.36021,0,Bajo
33505,Pltano,16/06/2011 13:48,Alto (> 8 mts),150,Grande,-68.8544817204,-32.8900741981,5,Residencial Sur,2423808.92355,0,Alto
12000,Paraiso,12/05/2010 11:09,Alto (> 8 mts),156,Grande,-68.8524141486,-32.8683955595,6,Residencial Norte,2694682.37982,0,Alto
46382,Morera,19/08/2011 12:13,Alto (> 8 mts),148,Grande,-68.8325636619,-32.8672237008,4,Cuarta Oeste,1173332.70145,0,Alto
27625,Morera,07/11/2011 10:18,Alto (> 8 mts),162,Grande,-68.8387503389,-32.8951951222,2,Barrio Civico,2366816.36021,1,Muy alto
14862,Morera,16/12/2011 12:15,Bajo (2 - 4 mts),38,Mediano,-68.8806417266,-32.8738978467,8,Aeroparque,2203364.73622,0,Bajo
10922,Paraiso,29/03/2011 10:25,Alto (> 8 mts),72,Grande,-68.8513878585,-32.8801977128,1,Parque Central,1655357.93265,0,Medio
6390,Fresno europeo,19/05/2011 10:48,Medio (4 - 8 mts),60,Mediano,-68.8511213341,-32.8874647601,5,Residencial Sur,2423808.92355,0,Medio
31517,Fresno europeo,18/05/2011 12:24,Alto (> 8 mts),96,Grande,-68.8593775683,-32.8914101037,5,Residencial Sur,2423808.92355,0,Medio
18724,Morera,12/07/2011 19:52,Alto (> 8 mts),190,Grande,-68.836422864,-32.8733647455,4,Cuarta Oeste,1173332.70145,0,Muy alto
45941,Olmo comun,29/08/2011 10:00,Alto (> 8 mts),110,Grande,-68.8183027416,-32.8696689608,4,Cuarta Este Área Fundacional,1822015.85685,0,Alto
31334,Acer,25/02/2011 10:44,Medio (4 - 8 mts),130,Grande,-68.8484827691,-32.8661396161,6,Residencial Norte,2694682.37982,0,Alto
7180,Fresno europeo,18/05/2011 09:09,Medio (4 - 8 mts),22,Mediano,-68.8556720732,-32.8983691549,5,Residencial Sur,2423808.92355,0,Bajo
17484,Pltano,16/01/2012 09:13,Alto (> 8 mts),190,Grande,-68.8349953475,-32.8681000264,4,Cuarta Oeste,1173332.70145,0,Muy alto
41184,Morera,18/04/2011 13:13,Alto (> 8 mts),161,Grande,-68.8377003429,-32.8810760673,1,Parque Central,1655357.93265,0,Muy alto
17824,Paraiso,21/07/2011 11:46,Medio (4 - 8 mts),70,Grande,-68.843351011,-32.8701321131,4,Cuarta Oeste,1173332.70145,0,Medio
15364,Fresno europeo,16/11/2011 12:24,Muy bajo (1 - 2 mts),16,Chico,-68.8608018349,-32.8706918112,7,Residencial Parque,1786336.08966,0,Bajo
12635,Fresno europeo,14/01/2011 13:56,Bajo (2 - 4 mts),16,Chico,-68.8463679358,-32.8626709924,4,Cuarta Oeste,1173332.70145,0,Bajo
7727,Morera,19/05/2011 09:46,Alto (> 8 mts),160,Grande,-68.8506911822,-32.887332804,5,Residencial Sur,2423808.92355,0,Muy alto
27991,Pltano,31/10/2011 09:06,Alto (> 8 mts),245,Grande,-68.8373224239,-32.893853198,2,Barrio Civico,2366816.36021,0,Muy alto
7323,Morera,22/06/2011 09:33,Alto (> 8 mts),100,Grande,-68.8612740325,-32.9014424655,5,Residencial Sur,2423808.92355,0,Medio
20906,Fresno europeo,27/05/2011 09:19,Medio (4 - 8 mts),90,Grande,-68.8616875975,-32.8950968105,5,Residencial Sur,2423808.92355,0,Medio
6354,Fresno europeo,27/06/2011 10:11,Bajo (2 - 4 mts),23,Mediano,-68.854326287,-32.8911253472,5,Residencial Sur,2423808.92355,0,Bajo
34851,Morera,29/03/2011 10:30,Alto (> 8 mts),76,Grande,-68.8515877324,-32.8801592946,1,Parque Central,1655357.93265,0,Medio
39696,Morera,19/10/2010 12:11,Alto (> 8 mts),145,Grande,-68.8462018202,-32.8700683318,6,Residencial Norte,2694682.37982,0,Alto
7333,Fresno americano,21/06/2011 11:26,Medio (4 - 8 mts),40,Mediano,-68.8598951165,-32.9008021391,5,Residencial Sur,2423808.92355,0,Bajo
